0002002000000, 0.0, 0.0024671052631578946, 0.18626644736842105, 0.09004934210526316, 0.18873355263157895, 0.06332236842105263, 0.07154605263157894, 0.052220394736842105, 0.34539473684210525
00020001000000, 0.0, 0.003125, 0.13854166666666667, 0.12083333333333333, 0.09661458333333334, 0.055989583333333336, 0.06328125, 0.08802083333333334, 0.43359375
00020100000000, 0.0, 0.016964285714285713, 0.25, 0.04598214285714286, 0.12142857142857143, 0.04285714285714286, 0.06205357142857143, 0.10736607142857142, 0.3533482142857143
0002010010000, 0.0, 0.009650735294117647, 0.22288602941176472, 0.04779411764705882, 0.08823529411764706, 0.03125, 0.06433823529411764, 0.09696691176470588, 0.43887867647058826
00020000000000, 0.0, 0.0178125, 0.245625, 0.1121875, 0.09265625, 0.0728125, 0.0521875, 0.0990625, 0.30765625
000200100000, 0.0, 0.0140625, 0.206640625, 0.109765625, 0.0828125, 0.06171875, 0.068359375, 0.10546875, 0.351171875
100100000201010, 0.0, 0.0, 0.23177083333333334, 0.058333333333333334, 0.23489583333333333, 0.05260416666666667, 0.13645833333333332, 0.0546875, 0.23125
100100000201100, 0.0, 0.002976190476190476, 0.19047619047619047, 0.06324404761904762, 0.25744047619047616, 0.04389880952380952, 0.1324404761904762, 0.05803571428571429, 0.25148809523809523
100100000201000, 0.0, 0.0020833333333333333, 0.2947916666666667, 0.06927083333333334, 0.1984375, 0.05364583333333333, 0.08125, 0.0625, 0.23802083333333332
1001000002100, 0.0, 0.0, 0.42857142857142855, 0.04352678571428571, 0.28236607142857145, 0.056919642857142856, 0.06361607142857142, 0.026785714285714284, 0.09821428571428571
10010000021100, 0.0, 0.0, 0.4203125, 0.0703125, 0.3109375, 0.0078125, 0.0703125, 0.025, 0.0953125
1001000000000, 0.0, 0.003125, 0.353125, 0.03125, 0.3109375, 0.0671875, 0.15234375, 0.0234375, 0.05859375
1001000000100, 0.0, 0.0026041666666666665, 0.25390625, 0.08138020833333333, 0.21614583333333334, 0.036458333333333336, 0.30078125, 0.036458333333333336, 0.072265625
100100000200, 0.0, 0.0007716049382716049, 0.43113425925925924, 0.05227623456790124, 0.16570216049382716, 0.008873456790123456, 0.18055555555555555, 0.03433641975308642, 0.1263503086419753
10201000101000, 0.0, 0.020833333333333332, 0.3919270833333333, 0.024739583333333332, 0.14192708333333334, 0.029947916666666668, 0.09244791666666667, 0.06510416666666667, 0.23307291666666666
1020100010101, 0.0, 0.019301470588235295, 0.35294117647058826, 0.04136029411764706, 0.09834558823529412, 0.03125, 0.1056985294117647, 0.1645220588235294, 0.18658088235294118
10201000101100, 0.0, 0.024147727272727272, 0.27698863636363635, 0.09232954545454546, 0.13352272727272727, 0.02556818181818182, 0.08522727272727272, 0.1278409090909091, 0.234375
10201000100, 0.0, 0.008203125, 0.473046875, 0.057421875, 0.09296875, 0.010546875, 0.19375, 0.068359375, 0.095703125
00010000010000, 0.0, 0.0, 0.296875, 0.109375, 0.05625, 0.0125, 0.028125, 0.0625, 0.434375
00000000010000, 0.0, 0.0, 0.291015625, 0.076171875, 0.1142578125, 0.0234375, 0.0478515625, 0.021484375, 0.42578125
00000000000000, 0.0, 0.0, 0.296875, 0.08125, 0.121875, 0.025, 0.05, 0.0171875, 0.4078125
10000100020101, 0.0, 0.0, 0.1015625, 0.099609375, 0.044921875, 0.0078125, 0.064453125, 0.248046875, 0.43359375
100001000201000, 0.0, 0.0, 0.09375, 0.1, 0.053125, 0.0125, 0.025, 0.175, 0.540625
100001000100000, 0.0, 0.0, 0.225, 0.121875, 0.0375, 0.0125, 0.053125, 0.175, 0.375
100001000000, 0.0, 0.0, 0.10677083333333333, 0.10416666666666667, 0.049479166666666664, 0.0, 0.1484375, 0.21875, 0.3723958333333333
100001000110, 0.0, 0.0, 0.046875, 0.1, 0.075, 0.0, 0.296875, 0.1375, 0.34375
1000010002000, 0.0, 0.0, 0.15985576923076922, 0.11899038461538461, 0.06129807692307692, 0.0, 0.28846153846153844, 0.12139423076923077, 0.25
1020100000001, 0.0, 0.0, 0.34765625, 0.0390625, 0.1171875, 0.0, 0.046875, 0.10546875, 0.34375
10201000000000, 0.0, 0.0, 0.3697916666666667, 0.010416666666666666, 0.203125, 0.0, 0.08854166666666667, 0.026041666666666668, 0.3020833333333333
102000000000, 0.0, 0.0046875, 0.24375, 0.1078125, 0.1328125, 0.0125, 0.15625, 0.1890625, 0.153125
102000000100, 0.0, 0.0046875, 0.15625, 0.05625, 0.1171875, 0.0125, 0.2859375, 0.1234375, 0.24375
1000000010000, 0.0, 0.0, 0.150390625, 0.0, 0.044921875, 0.0, 0.103515625, 0.09375, 0.607421875
00011000010000, 0.0, 0.0, 0.3330078125, 0.0322265625, 0.2666015625, 0.046875, 0.03515625, 0.0, 0.2861328125
1020100011010, 0.0, 0.0, 0.19270833333333334, 0.16145833333333334, 0.08854166666666667, 0.020833333333333332, 0.052083333333333336, 0.2760416666666667, 0.20833333333333334
1010000010000, 0.0, 0.0, 0.109375, 0.0, 0.22265625, 0.015625, 0.109375, 0.0, 0.54296875
